Zone,Hospital,Type,Date,Measure Name,Actual,CTAS
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,4,4
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,2,5
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits,11,
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,1,2
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,3,3
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,4,4
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,3,5
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits,18,
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,2,2
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,5,3
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,6,4
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,3,5
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits,12,
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,2,3
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,7,4
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,2,5
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits,5,
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,1,2
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,1,3
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,2,5
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits,4,
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,3,3
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,1,4
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits,5,
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,3,3
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,2,4
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits,4,
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,3,3
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,1,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits,812,
Western,Fishermen's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,1,1
Western,Fishermen's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,43,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,346,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,407,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,15,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits,602,
Western,Fishermen's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,26,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,249,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,310,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,17,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits,628,
Western,Fishermen's Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,30,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,244,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,328,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,26,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits,709,
Western,Fishermen's Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,38,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,274,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,375,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,22,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits,915,
Western,Fishermen's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,1,1
Western,Fishermen's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,42,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,358,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,490,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,24,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits,796,
Western,Fishermen's Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,31,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,306,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,422,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,37,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits,856,
Western,Fishermen's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,27,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,301,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,497,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,31,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits,788,
Western,Fishermen's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,25,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,280,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,454,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,29,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits,647,
Western,Fishermen's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,1,1
Western,Fishermen's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,26,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,243,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,355,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,22,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits,785,
Western,Fishermen's Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,28,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,346,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,381,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,30,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits,652,
Western,Fishermen's Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,19,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,241,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,371,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,21,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits,679,
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits,22,
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,16,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,2,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,253,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,5,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,385,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,11,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,23,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,4,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits,154,
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,9,2
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,22,3
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,60,4
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,63,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits,94,
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,4,2
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,17,3
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,36,4
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,37,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits,150,
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,2,1
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,4,2
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,27,3
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,44,4
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,73,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits,140,
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,2,1
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,10,2
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,26,3
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,52,4
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,49,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits,175,
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,9,2
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,43,3
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,83,4
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,37,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits,236,
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,1,1
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,8,2
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,40,3
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,101,4
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,74,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits,263,
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,14,2
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,51,3
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,86,4
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,100,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits,168,
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,8,2
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,28,3
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,52,4
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,74,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits,194,
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,3,2
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,30,3
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,71,4
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,69,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits,245,
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,6,2
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,44,3
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,106,4
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,67,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits,198,
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,5,2
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,46,3
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,72,4
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,67,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits,9,
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits,198,
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,9,2
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,3,3
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,38,3
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,87,4
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,3,4
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,64,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,3,5
Central,Hants Community Hospital,Community Hospital,2023-01-01,Emergency Visits,1087,
Central,Hants Community Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,6,1
Central,Hants Community Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,213,2
Central,Hants Community Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,440,3
Central,Hants Community Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,384,4
Central,Hants Community Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,44,5
Central,Hants Community Hospital,Community Hospital,2023-02-01,Emergency Visits,1041,
Central,Hants Community Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,5,1
Central,Hants Community Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,196,2
Central,Hants Community Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,446,3
Central,Hants Community Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,352,4
Central,Hants Community Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,42,5
Central,Hants Community Hospital,Community Hospital,2023-03-01,Emergency Visits,1055,
Central,Hants Community Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,5,1
Central,Hants Community Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,159,2
Central,Hants Community Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,395,3
